4 9 41
4 10 41
4 21 41
4 17 41
8 10 41
8 22 41
8 17 41
24 22 41
16 9 41
16 21 41
10 22 41
10 21 41
21 11 41
18 17 42
18 2 42
18 10 42
18 14 42
18 22 42
19 10 42
20 9 42
20 16 42
20 23 42
20 21 42
20 4 42
23 3 42
23 4 42
23 16 42
23 9 42
23 21 42
3 16 42
3 13 42
3 21 42
13 21 42
13 4 42
14 24 42
14 10 42
14 22 42
4 16 42
4 9 42
4 21 42
4 17 42
8 24 42
8 10 42
16 9 42
16 21 42
9 21 42
10 22 42
10 17 42
18 8 43
18 3 43
18 10 43
18 14 43
18 22 43
20 9 43
20 16 43
20 23 43
20 21 43
23 3 43
23 4 43
23 8 43
23 16 43
23 9 43
23 21 43
13 21 43
14 10 43
4 9 43
4 16 43
4 21 43
8 17 43
8 22 43
8 11 43
24 10 43
16 9 43
16 21 43
16 11 43
10 17 43
10 22 43
18 8 44
18 19 44
18 9 44
18 3 44
19 3 44
19 13 44
19 8 44
19 16 44
19 9 44
19 17 44
3 8 44
3 24 44
3 16 44
3 9 44
3 17 44
13 8 44
4 17 44
4 24 44
4 16 44
4 9 44
8 24 44
8 9 44
24 16 44
24 9 44
24 21 44
24 17 44
16 10 44
16 21 44
16 17 44
10 21 44
21 17 44
18 8 45
18 19 45
18 9 45
18 3 45
19 8 45
19 9 45
19 3 45
19 13 45
3 9 45
3 8 45
3 22 45
4 17 45
4 24 45
4 16 45
8 24 45
8 9 45
8 17 45
24 16 45
24 9 45
24 22 45
24 17 45
16 17 45
16 22 45
10 21 45
21 17 45
18 8 46
18 19 46
18 9 46
19 8 46
19 9 46
19 3 46
19 24 46
3 8 46
3 16 46
3 9 46
4 17 46
4 24 46
4 16 46
8 9 46
24 16 46
24 9 46
24 22 46
24 21 46
24 17 46
16 17 46
9 2 46
22 17 46
21 17 46
18 20 47
18 3 47
18 9 47
18 2 47
18 10 47
18 22 47
19 8 47
19 9 47
19 3 47
20 8 47
20 21 47
20 4 47
20 24 47
3 9 47
3 8 47
4 24 47
4 11 47
8 9 47
8 2 47
24 11 47
24 21 47
24 22 47
9 2 47
10 21 47
18 17 48
18 24 48
18 3 48
19 17 48
19 20 48
19 21 48
23 24 48
23 3 48
23 10 48
3 24 48
13 8 48
13 17 48
13 9 48
8 17 48
8 9 48
8 10 48
9 2 48
9 10 48
9 21 48
9 17 48
2 22 48
2 21 48
10 21 48
18 17 49
18 24 49
18 23 49
18 19 49
19 20 49
19 13 49
19 8 49
19 9 49
19 17 49
23 24 49
23 3 49
23 10 49
3 24 49
3 10 49
13 8 49
13 9 49
13 17 49
8 17 49
8 9 49
8 10 49
24 10 49
9 17 49
1 18 5
1 20 5
1 23 5
1 13 5
1 7 5
1 24 5
1 16 5
5 24 5
5 16 5
5 20 5
5 14 5
5 13 5
8 6 5
8 3 5
8 4 5
24 18 5
24 23 5
24 14 5
24 7 5
24 16 5
24 10 5
24 11 5
16 19 5
16 23 5
16 7 5
16 2 5
16 10 5
16 22 5
16 21 5
16 13 5
9 6 5
9 7 5
9 3 5
9 13 5
9 21 5
2 19 5
2 7 5
2 22 5
2 17 5
2 11 5
10 19 5
10 3 5
10 21 5
10 17 5
22 11 5
22 7 5
22 19 5
21 19 5
21 13 5
21 17 5
17 3 5
11 18 5
11 7 5
18 20 5
18 23 5
18 13 5
18 7 5
20 23 5
20 13 5
23 14 5
23 7 5
3 4 5
3 6 5
13 14 5
13 7 5
14 7 5
4 6 5
18 9 50
18 24 50
18 23 50
19 8 50
19 17 50
19 20 50
19 9 50
19 13 50
20 17 50
20 9 50
20 13 50
23 3 50
23 24 50
23 16 50
23 2 50
23 10 50
23 11 50
3 10 50
13 8 50
13 17 50
13 9 50
8 17 50
8 9 50
24 16 50
24 10 50
16 2 50
16 10 50
16 21 50
9 2 50
9 21 50
9 17 50
2 10 50
2 22 50
18 24 51
18 23 51
18 3 51
19 8 51
19 17 51
19 20 51
19 9 51
19 13 51
20 17 51
23 24 51
23 16 51
23 2 51
23 10 51
23 11 51
3 24 51
3 16 51
13 8 51
13 9 51
13 17 51
13 22 51
8 16 51
8 9 51
8 2 51
8 17 51
24 11 51
16 2 51
16 10 51
16 11 51
9 2 51
9 22 51
9 17 51
2 10 51
2 22 51
10 11 51
18 2 52
18 3 52
19 17 52
19 13 52
20 17 52
20 13 52
23 11 52
23 10 52
3 11 52
3 10 52
13 8 52
13 16 52
13 9 52
13 17 52
8 17 52
8 16 52
8 9 52
8 2 52
24 11 52
24 10 52
16 9 52
16 2 52
16 10 52
16 22 52
16 11 52
9 2 52
9 10 52
9 17 52
2 10 52
2 17 52
10 11 52
21 17 52
1 18 6
1 20 6
1 23 6
1 13 6
1 7 6
1 24 6
1 11 6
5 18 6
5 20 6
5 23 6
5 14 6
5 7 6
5 16 6
8 6 6
8 2 6
8 9 6
8 3 6
8 4 6
24 18 6
24 19 6
24 23 6
24 14 6
24 7 6
24 16 6
24 9 6
24 21 6
24 11 6
16 18 6
16 23 6
16 14 6
16 6 6
16 2 6
16 22 6
16 21 6
9 3 6
9 4 6
9 6 6
9 7 6
9 2 6
9 22 6
9 21 6
2 19 6
2 4 6
2 6 6
2 7 6
2 22 6
2 17 6
2 11 6
10 17 6
10 21 6
22 19 6
22 3 6
22 6 6
22 7 6
22 21 6
22 11 6
21 7 6
21 17 6
17 19 6
17 7 6
11 7 6
18 20 6
18 23 6
18 14 6
18 7 6
18 13 6
19 7 6
23 14 6
23 7 6
23 13 6
3 6 6
3 4 6
13 7 6
14 7 6
4 6 6
1 18 7
1 20 7
1 23 7
1 13 7
1 14 7
1 7 7
1 2 7
5 20 7
5 22 7
5 14 7
8 19 7
8 3 7
8 4 7
8 6 7
8 24 7
8 2 7
8 22 7
8 17 7
24 18 7
24 19 7
24 23 7
24 13 7
24 14 7
24 4 7
24 7 7
24 16 7
24 9 7
24 2 7
24 10 7
24 22 7
24 21 7
24 17 7
16 23 7
16 3 7
16 13 7
16 14 7
16 2 7
16 10 7
16 21 7
16 17 7
16 11 7
9 3 7
9 4 7
9 6 7
9 2 7
9 22 7
9 17 7
2 19 7
2 23 7
2 13 7
2 7 7
2 22 7
2 21 7
2 17 7
2 11 7
10 17 7
10 22 7
10 21 7
22 23 7
22 7 7
22 21 7
22 11 7
21 19 7
21 11 7
17 19 7
11 23 7
11 7 7
18 20 7
18 23 7
18 13 7
18 14 7
18 4 7
18 7 7
20 4 7
23 13 7
23 14 7
23 7 7
3 6 7
13 4 7
13 7 7
14 7 7
4 6 7
1 18 8
1 20 8
1 13 8
1 7 8
1 2 8
1 22 8
1 11 8
5 18 8
5 7 8
5 20 8
5 14 8
8 6 8
8 9 8
8 3 8
8 22 8
24 19 8
24 23 8
24 3 8
24 7 8
24 16 8
24 2 8
24 22 8
24 21 8
24 11 8
16 6 8
16 23 8
16 7 8
9 6 8
9 3 8
2 18 8
2 23 8
2 7 8
2 22 8
10 17 8
10 7 8
10 21 8
22 23 8
22 7 8
22 11 8
21 17 8
21 19 8
21 7 8
11 23 8
18 20 8
18 14 8
18 4 8
18 7 8
18 13 8
20 14 8
20 4 8
20 7 8
20 13 8
23 14 8
23 7 8
3 14 8
3 4 8
3 6 8
13 7 8
13 4 8
14 7 8
4 6 8
18 20 9
18 23 9
18 1 9
18 13 9
18 4 9
18 7 9
18 24 9
18 5 9
20 1 9
20 13 9
20 4 9
20 7 9
20 5 9
23 3 9
3 8 9
3 6 9
3 9 9
3 22 9
13 1 9
13 5 9
13 7 9
13 24 9
13 16 9
13 2 9
13 22 9
14 7 9
4 7 9
4 5 9
6 8 9
6 9 9
7 1 9
7 24 9
7 16 9
7 2 9
7 22 9
7 11 9
7 5 9
5 1 9
5 16 9
5 22 9
24 1 9
24 16 9
24 9 9
24 2 9
24 10 9
24 22 9
24 11 9
16 1 9
16 9 9
16 22 9
9 2 9
9 21 9
2 1 9
2 22 9
10 17 9
10 21 9
22 21 9
22 11 9
21 17 9
1 11 9
