93,4,1124194975
4,4,1124259007
8,4,1124808829
4,4,1124943384
8,4,1125042973
32,4,1125119697
32,4,1125120010
32,4,1125120289
32,4,1125233235
4,4,1125299837
96,4,1125348366
9,4,1125987875
9,4,1125987917
93,4,1126020336
32,4,1126355389
32,4,1126355438
32,4,1126356312
32,4,1126356481
78,4,1126539070
78,4,1126539083
32,4,1126616189
4,4,1126732357
9,4,1126770985
11,4,1126947381
9,4,1126956221
9,4,1126956280
4,4,1127108902
93,4,1127283400
93,4,1127338778
4,4,1127384020
93,4,1127385328
9,4,1127414448
32,4,1127586763
32,4,1127587608
60,4,1128031327
32,4,1128062824
32,4,1128063883
9,4,1128342225
97,4,1128671214
98,4,1128940033
98,4,1129114910
98,4,1129114984
32,4,1129133433
99,4,1129283950
99,4,1129284873
4,4,1129350523
99,4,1129367792
100,4,1129679635
100,4,1129679816
100,4,1129712186
9,4,1130013038
9,4,1130255563
101,4,1130847387
20,4,1133448536
20,4,1133543556
102,4,1133779843
98,4,1134262723
32,4,1134403420
98,4,1134482325
103,4,1134533607
102,4,1135091409
4,4,1135796157
4,4,1135796806
102,4,1135838988
9,4,1136116555
104,4,1136260023
105,4,1136276637
105,4,1136279822
4,4,1136280389
105,4,1136280684
4,4,1136281629
106,4,1136638061
106,4,1136638441
32,4,1136743270
93,4,1137007511
93,4,1137007630
93,4,1137007748
32,4,1137104490
32,4,1137104520
32,4,1137106227
32,4,1137106276
105,4,1137488783
20,4,1137511817
107,4,1137515212
107,4,1137515436
107,4,1137515502
32,4,1137571914
20,4,1137708099
18,4,1137753483
36,4,1137809477
105,4,1137829981
105,4,1137830046
105,4,1137831064
4,4,1137831213
32,4,1137848795
32,4,1137851046
32,4,1137853155
32,4,1137854936
32,4,1137855294
43,4,1138560319
105,4,1138691944
105,4,1138693720
105,4,1138693772
105,4,1138694086
105,4,1138694466
105,4,1138694540
4,4,1138694588
20,4,1138846608
20,4,1138846670
32,4,1138870480
20,4,1138877489
32,4,1138878458
105,4,1138961133
4,4,1138992161
105,4,1139048999
105,4,1139049533
105,4,1139049630
102,4,1139209384
102,4,1139209410
32,4,1139560084
32,4,1139560265
43,4,1140989002
43,4,1140991001
108,4,1141151908
27,4,1141768595
108,4,1141938451
5,4,1142168790
109,4,1142205131
4,4,1142235050
102,4,1142237955
102,4,1142247485
27,4,1142257793
102,4,1142266001
102,4,1142266023
102,4,1142341826
102,4,1142341911
27,4,1142357068
102,4,1142405429
102,4,1142420449
27,4,1142433905
26,4,1142594540
110,4,1142615217
93,4,1142712938
27,4,1142775722
93,4,1142836649
18,4,1143019334
98,4,1143195513
32,4,1143560252
111,4,1143595401
111,4,1143595487
32,4,1143612721
93,4,1143620172
93,4,1143620248
93,4,1143647355
112,4,1144158226
26,4,1144320450
26,4,1144320611
26,4,1144320631
26,4,1144385288
26,4,1144401684
26,4,1144449005
26,4,1144575642
93,4,1144842859
102,4,1145338423
113,4,1145528343
107,4,1145609276
74,4,1145907439
114,4,1146161253
114,4,1146161337
33,4,1146167437
33,4,1146183449
33,4,1146247112
115,4,1147016674
115,4,1147017100
115,4,1147017173
32,4,1147329744
32,4,1150551218
32,4,1150551253
32,4,1150722126
9,4,1150857910
9,4,1150871770
116,4,1150890889
9,4,1151049904
9,4,1151049935
9,4,1151050014
32,4,1151214667
117,4,1151313728
98,4,1151568573
98,4,1151657466
98,4,1151830683
43,4,1151835842
32,4,1151930022
32,4,1151994006
118,4,1152003787
119,4,1152300384
98,4,1152561429
4,4,1152563165
4,4,1152563449
4,4,1185172767
120,120,1042157328
120,120,1042157402
4,120,1073908057
120,120,1074041307
120,120,1074041307
105,120,1136276398
36,120,1189894223
120,120,1189895823
121,120,1190610140
120,120,1191167527
122,120,1192975904
120,120,1192977042
43,120,1193930488
120,120,1194050130
123,120,1194068047
120,120,1194092182
45,120,1195614442
120,120,1195857699
121,120,1196973239
14,120,1205249735
42,120,1212072180
45,120,1213545325
45,120,1213545769
45,120,1213545856
45,120,1213547844
1,124,1042492908
1,124,1042492908
117,124,1151485936
124,124,1153328733
4,125,1042583954
125,125,1043136731
125,125,1043136731
66,66,1044383791
126,66,1047720929
66,66,1047723662
2,66,1047763548
4,66,1074765054
58,66,1074941098
65,66,1079754621
4,66,1087391012
66,66,1087416621
4,66,1087458938
66,66,1097268393
8,66,1102427129
66,66,1102449500
66,66,1102449958
27,66,1107297791
66,66,1107377751
54,66,1108834286
66,66,1108840614
54,66,1108889986
78,66,1108892452
66,66,1109150781
4,66,1109163579
66,66,1109235400
66,66,1109236114
86,66,1111660025
66,66,1111692669
7,66,1114165207
66,66,1114192027
93,66,1114800613
66,66,1114807583
66,66,1114808245
78,66,1118649614
66,66,1118682175
66,66,1118682203
8,66,1119030104
66,66,1119041498
66,66,1119041498
83,66,1123095540
7,66,1123096977
7,66,1123097220
7,66,1123099827
7,66,1123099893
66,66,1123173513
32,66,1123262889
8,66,1125043801
32,66,1125086929
32,66,1125087259
4,66,1125115098
66,66,1125120399
102,66,1126002114
102,66,1126006206
66,66,1126030276
32,66,1129135563
66,66,1129150789
66,66,1129221932
32,66,1131910896
66,66,1131912082
32,66,1133799037
66,66,1133805431
32,66,1133805875
32,66,1133811712
32,66,1134071248
32,66,1134071783
32,66,1134072034
66,66,1134079590
93,66,1134342762
32,66,1137011705
20,66,1138651523
66,66,1139125480
20,66,1139448915
66,66,1139525717
4,66,1139546909
4,66,1139547516
66,66,1139561367
112,66,1144158052
112,66,1144230521
32,66,1144257401
66,66,1144268603
32,66,1145378634
66,66,1145387141
112,66,1145743885
66,66,1145780102
127,66,1148202257
32,66,1150355324
66,66,1150357272
66,66,1151754539
66,66,1151757072
66,66,1151757318
66,66,1153948655
128,66,1156369899
128,66,1156434327
32,66,1156923310
66,66,1157657781
112,66,1157658071
66,66,1157658360
112,66,1157663074
112,66,1157663148
66,66,1157735744
32,66,1158076965
129,66,1158419233
129,66,1158419250
66,66,1158443492
32,66,1161368881
32,66,1161368914
66,66,1161369175
32,66,1166951975
32,66,1166952076
66,66,1166970578
130,66,1168375870
66,66,1180727294
131,66,1195794451
66,66,1195842755
93,66,1197222204
66,66,1197229254
66,66,1197229328
45,66,1199999540
45,66,1199999563
45,66,1199999688
66,66,1200084489
43,66,1207680980
66,66,1207683664
32,66,1208844513
32,66,1208844695
132,66,1214079932
133,66,1218740936
66,66,1218834239
133,66,1218921290
66,66,1218978154
134,66,1221981523
134,66,1221981700
134,66,1222182810
66,66,1222184521
66,66,1222285046
134,66,1222367834
133,66,1222380164
134,66,1222412196
134,66,1222706031
66,66,1222709245
133,66,1222807357
133,66,1222807421
133,66,1222807508
20,66,1231198151
135,66,1240145943
136,66,1244751985
66,66,1244835523
43,66,1246279187
66,66,1246294571
66,66,1248549568
66,66,1248579759
137,66,1251018214
137,66,1251319974
45,66,1289081506
138,66,1290451429
43,66,1294240926
66,66,1294524259
32,66,1302774869
32,66,1302774955
66,66,1302930678
139,66,1359658878
140,66,1374762603
140,66,1374771910
140,66,1374782157
139,66,1375797868
139,66,1375798038
141,141,1045017073
141,141,1045017073
4,141,1206652701
1,142,1045940022
142,142,1045994957
4,142,1079524226
4,142,1079524226
56,142,1274616071
1,143,1045945800
9,143,1094940068
9,143,1094940068
4,143,1143527404
4,126,1047885778
126,126,1047908462
126,126,1047908462
8,126,1125043523
119,126,1152300401
4,22,1049203223
22,22,1049441084
22,22,1049441505
4,22,1049441871
4,22,1049442549
22,22,1049443194
4,22,1049443505
22,22,1049721767
65,22,1052451517
4,22,1062076283
144,22,1064410461
4,22,1074526944
4,22,1077629188
43,22,1078660866
43,22,1078660866
145,22,1426636060
146,22,1429317716
145,22,1429424883
147,147,1049637656
147,147,1049639398
1,147,1049664170
1,147,1049664170
145,147,1426636162
146,147,1429317704
145,147,1429424875
104,148,1133512924
21,148,1398268602
1,149,1054020159
4,149,1054027864
4,149,1054027892
149,149,1054091324
54,149,1116577031
54,149,1116577031
4,150,1054642474
54,150,1116579536
54,150,1116579536
105,150,1136276820
145,150,1426636186
146,150,1429317696
145,150,1429424875
4,151,1054642795
54,151,1116579708
54,151,1116579708
105,151,1136276957
140,151,1374766588
152,152,1056477407
152,152,1056477449
152,152,1056477449
126,65,1057024942
65,65,1057090507
153,65,1059124634
65,65,1059358519
4,65,1074214380
4,65,1075092737
27,65,1097004549
4,65,1097817429
65,65,1098059399
4,65,1098085929
65,65,1098146550
29,65,1109362968
7,65,1114166626
7,65,1114166626
62,62,1057169110
62,62,1060604800
62,62,1060604811
4,62,1069156532
4,62,1069156660
4,62,1070903336
4,62,1070904362
154,62,1077443122
154,62,1077443171
4,62,1079152777
4,62,1080635074
4,62,1080635135
155,62,1081088099
155,62,1081088225
155,62,1081108844
62,62,1081197464
155,62,1081199413
155,62,1081199462
4,62,1081490891
4,62,1081490880
4,62,1081490936
4,62,1081924288
4,62,1082105075
29,62,1104105249
8,62,1119029701
8,62,1119029701
9,62,1128342065
4,62,1168436909
62,62,1179416854
14,62,1205249698
156,62,1217612165
153,153,1057172961
153,153,1057751391
153,153,1058882128
4,153,1058890166
153,153,1059048939
65,153,1059106609
65,153,1059360228
2,153,1083996585
4,153,1084296698
153,153,1092090683
153,153,1092091144
153,153,1092091159
153,153,1098134793
153,153,1098134793
153,153,1136938672
153,153,1136938924
4,153,1136963054
157,153,1137258149
158,153,1137685661
65,42,1057624787
7,42,1108016086
7,42,1108016086
42,42,1162140012
42,42,1172086626
43,42,1173893563
159,42,1185715709
42,42,1186928312
42,42,1192472424
45,42,1195614806
45,42,1195614882
19,42,1196590883
42,42,1196600958
42,42,1196600995
160,42,1196778657
160,42,1196778711
160,42,1196797542
43,42,1206288281
4,42,1207159776
42,42,1207166030
45,42,1212103167
42,42,1212144428
98,42,1212145626
42,42,1212146760
74,42,1212164520
42,42,1212166835
161,42,1213296779
42,42,1213298544
161,42,1213393922
42,42,1213702335
161,42,1214029346
161,42,1214029366
161,42,1214069815
42,42,1214162295
50,42,1214508016
50,42,1214508440
162,42,1214842773
4,42,1215367231
42,42,1215367423
4,42,1215367650
42,42,1215371942
50,42,1216326562
42,42,1216327592
50,42,1216372854
4,42,1216746413
163,42,1217036358
74,42,1218401518
164,42,1218895786
164,42,1218896843
165,42,1219696012
42,42,1219698616
163,42,1219703438
166,42,1221140388
42,42,1221147653
167,42,1223890659
42,42,1224701477
163,42,1224768647
167,42,1225570536
4,42,1227104959
42,42,1227105160
4,42,1227119104
4,42,1227119131
42,42,1227120822
4,42,1227208640
42,42,1227208958
4,42,1227216832
42,42,1227289001
4,42,1229723021
42,42,1229723318
168,42,1241069117
42,42,1241451864
169,42,1250862108
42,42,1250870136
170,42,1252117329
42,42,1252176732
170,42,1252199345
45,42,1269386102
42,42,1269645159
171,42,1274230849
42,42,1274465414
171,42,1274473938
42,42,1274690974
4,42,1278190713
172,42,1281042348
45,42,1289092839
4,42,1300361156
160,42,1313861987
173,42,1313867215
42,42,1314194178
27,42,1315378612
42,42,1315495038
27,42,1315897530
44,42,1331677684
174,42,1344932328
175,42,1347338954
42,42,1351944629
44,42,1352405956
45,42,1388331728
45,42,1424609115
45,42,1424609182
176,177,1058734116
177,177,1060643249
177,177,1060643249
27,177,1386585581
21,177,1399392632
57,57,1059130207
57,57,1059130207
18,57,1152313993
178,178,1059588900
176,176,1059664346
27,176,1096332309
27,176,1096332309
145,176,1426635975
146,176,1429317586
145,176,1429424816
76,76,1061158272
76,76,1061158725
4,76,1061159924
76,76,1061204750
5,76,1061205137
76,76,1061205442
76,76,1061205546
5,76,1061205689
5,76,1061206008
76,76,1061206338
5,76,1061206898
76,76,1061207219
4,76,1061209153
76,76,1061214133
5,76,1061278612
4,76,1061290899
76,76,1061298781
76,76,1061300156
5,76,1061302161
5,76,1061302195
76,76,1061303408
76,76,1061303652
65,76,1061347486
76,76,1061370510
65,76,1061423178
76,76,1061611925
65,76,1061700472
4,76,1087803546
4,76,1087803546
179,76,1249898877
179,76,1249898985
179,76,1249901496
145,76,1426636037
146,76,1429317712
145,76,1429424878
180,180,1061244890
180,180,1061280906
4,180,1061296983
4,180,1061302762
4,180,1061309961
4,180,1061373243
22,180,1061388034
4,180,1061391015
4,180,1061394355
58,180,1061404391
4,180,1061450899
58,180,1061461866
58,180,1061485362
4,180,1061536523
4,180,1061537398
58,180,1061557449
25,180,1061655977
58,180,1061752423
58,180,1061758060
58,180,1062100626
58,180,1062191055
58,180,1063881404
180,180,1064139806
180,180,1064139855
25,180,1066745915
4,180,1066751946
25,180,1070211413
181,180,1073570578
181,180,1073571608
181,180,1073573799
181,180,1073578549
181,180,1073580356
181,180,1075812714
181,180,1075812923
181,180,1093891054
181,180,1093891054
4,182,1061564534
4,182,1061564534
183,183,1061877735
184,183,1122817197
9,183,1125740520
9,183,1125740559
9,183,1125853260
9,183,1125924907
4,183,1190465973
4,183,1190622064
4,183,1190878159
4,183,1190972403
4,183,1191412248
4,183,1191412472
183,183,1191663837
4,183,1191665916
183,183,1192004544
183,183,1192610246
183,183,1192865557
183,183,1209105815
183,183,1209105879
183,183,1209106003
185,183,1209307827
183,183,1209929262
185,183,1210084094
183,183,1210784022
183,183,1210784958
50,183,1396280354
8,8,1062569740
8,8,1110439495
8,8,1110444464
8,8,1110444556
8,8,1110444611
8,8,1110444648
8,8,1110444704
8,8,1110444728
8,8,1110444976
8,8,1110445037
8,8,1110445530
32,8,1118225838
32,8,1118229798
32,8,1118230191
8,8,1118230324
28,8,1118341387
32,8,1118343520
32,8,1118412926
32,8,1118826827
93,8,1118826906
9,8,1118828374
32,8,1118831717
32,8,1118832060
4,8,1119164425
4,8,1119164705
4,8,1119164705
43,8,1121184673
93,8,1123840863
7,8,1123911298
8,8,1124182594
8,8,1124197280
32,8,1124210050
93,8,1124214946
83,8,1124220371
93,8,1124288701
93,8,1124288734
8,8,1124289530
32,8,1124685776
32,8,1124685806
4,8,1124942627
4,8,1124942703
8,8,1125048054
8,8,1125048128
8,8,1125048187
8,8,1125048329
8,8,1125048635
119,8,1152300412
11,8,1158863406
11,8,1158863646
45,8,1388433605
145,8,1426636089
146,8,1429317665
145,8,1429424842
8,186,1062573828
8,186,1062573828
145,186,1426636048
146,186,1429317703
145,186,1429424878
4,187,1062752668
4,187,1063007713
4,187,1063008552
36,187,1162016154
188,188,1063742885
188,188,1063802475
188,188,1063802475
145,188,1426636164
146,188,1429317695
145,188,1429424875
144,189,1064487062
22,189,1064493801
4,189,1064495289
22,189,1064513665
22,189,1064513665
105,189,1136276837
144,189,1153465770
144,189,1153465815
4,189,1153469081
189,189,1153598347
36,189,1162224570
42,189,1212072371
4,190,1066136256
5,190,1066136957
4,190,1066139733
4,190,1066139763
4,190,1066139776
4,190,1066140138
4,190,1066140203
5,190,1066212483
4,190,1071590468
4,190,1071591377
5,190,1071665819
4,190,1078760926
7,190,1093976430
7,190,1096285900
5,190,1096286684
7,190,1096375119
9,190,1098219793
9,190,1099111050
9,190,1099111085
28,190,1100008676
29,190,1101507068
5,190,1101815706
5,190,1102602788
28,190,1102612243
27,190,1112485859
5,190,1112705700
5,190,1112793477
7,190,1114166483
7,190,1114166483
5,190,1121070200
9,190,1127231801
9,190,1127786535
5,190,1127915456
9,190,1128055809
19,190,1128516895
32,190,1132765481
5,190,1133008668
20,190,1133224293
5,190,1133281756
20,190,1133288917
74,190,1139855977
32,190,1141763319
5,190,1141763978
4,190,1142234070
5,190,1142279606
93,190,1144071884
18,190,1144138935
18,190,1144139105
5,190,1144154823
5,190,1144154846
5,190,1144154911
18,190,1144161525
18,190,1144161967
32,190,1145993437
32,190,1145994096
32,190,1145994821
5,190,1145996301
32,190,1146074842
191,190,1146125648
5,190,1146135825
191,190,1146143799
191,190,1146143874
5,190,1146145375
191,190,1146147146
5,190,1146213590
5,190,1146213795
32,190,1146319974
32,190,1146320019
5,190,1146395481
32,190,1146408814
32,190,1146408846
32,190,1146409068
5,190,1146907794
5,190,1146907845
102,190,1150985968
5,190,1151584849
192,190,1158129757
4,190,1159995669
4,190,1160046498
4,190,1160047425
4,190,1160047473
5,190,1160047632
5,190,1160054096
5,190,1160054118
5,190,1160054215
5,190,1160054232
5,190,1160054278
5,190,1160054291
5,190,1160054308
5,190,1160054321
4,190,1160115708
192,190,1160551451
193,190,1184984107
112,190,1241511359
5,190,1251512578
5,190,1251512633
5,190,1251513654
190,190,1251514144
4,194,1067769863
5,194,1067850332
4,194,1069141398
4,194,1069141798
4,194,1069141798
4,184,1068028376
4,184,1068037910
4,184,1068037973
4,184,1068163612
4,184,1068163688
4,184,1069485522
184,184,1069522720
4,184,1069692629
4,184,1070270501
4,184,1070578551
61,184,1071334751
184,184,1071955150
184,184,1072030876
65,184,1073442623
4,184,1077725233
195,184,1078072241
184,184,1078104128
184,184,1078104199
184,184,1078255926
195,184,1080059216
4,184,1080147073
4,184,1080147135
4,184,1080233426
184,184,1080234256
58,184,1081333809
4,184,1083147878
4,184,1083147963
196,184,1088766986
184,184,1088769254
27,184,1097251506
27,184,1097251552
27,184,1097639358
78,184,1097757288
11,184,1098841526
27,184,1098856199
184,184,1098859641
27,184,1098976693
29,184,1101152584
184,184,1101254213
197,184,1102437291
74,184,1105552167
7,184,1114166248
54,184,1116579010
54,184,1116579010
183,184,1122633324
105,184,1136276063
184,184,1136810193
32,184,1139911621
26,184,1142674044
93,184,1142710160
74,184,1142798878
74,184,1142798962
74,184,1142799261
74,184,1142799281
26,184,1143130833
26,184,1143131196
26,184,1143177152
98,184,1153828195
32,184,1161608886
32,184,1161609097
184,184,1161802959
184,184,1174763314
43,184,1194650611
43,184,1257963670
43,184,1257963763
184,184,1279016907
184,184,1324509438
44,184,1437426993
44,184,1437427256
44,184,1439391769
4,198,1068074915
4,198,1068132381
198,198,1068132646
4,198,1068135006
198,198,1068251707
4,198,1068263426
4,198,1068274431
198,198,1068297188
4,198,1068340098
4,198,1068340127
29,198,1101934124
198,198,1107260351
198,198,1107260351
44,198,1437431376
44,198,1439392047
4,170,1068369432
4,170,1068369535
170,170,1068392610
5,170,1068474078
22,170,1070710483
170,170,1070730837
22,170,1070783833
4,170,1080809376
4,170,1080809532
75,170,1081610198
170,170,1081615997
75,170,1081699197
170,170,1081858413
11,170,1088128006
170,170,1088303976
11,170,1088321294
170,170,1088416322
5,170,1093242845
170,170,1093262122
5,170,1093696029
27,170,1096347280
170,170,1096375710
27,170,1096403867
170,170,1100535961
29,170,1101924253
123,170,1104329139
170,170,1104405973
123,170,1104412333
123,170,1104412520
123,170,1105128570
123,170,1105959530
123,170,1105959676
170,170,1105965444
123,170,1106267013
170,170,1106305716
28,170,1117442490
170,170,1117536185
170,170,1117536356
28,170,1117747101
28,170,1117747101
199,170,1121347026
93,170,1124890652
170,170,1124893704
170,170,1124893785
93,170,1124947787
105,170,1134304265
105,170,1136277896
123,170,1141567695
127,170,1148202280
170,170,1148231464
83,170,1152457854
170,170,1152531795
98,170,1152532485
170,170,1152533160
108,170,1157448097
108,170,1157448255
170,170,1157458380
113,170,1158841129
170,170,1158843998
113,170,1158845533
170,170,1158848478
36,170,1160348381
170,170,1160391075
36,170,1160391706
170,170,1160398797
36,170,1160414751
170,170,1160492989
36,170,1160697761
4,170,1170562177
4,170,1170563700
170,170,1170565857
200,170,1171717148
200,170,1171717208
201,170,1173179274
170,170,1173192017
202,170,1174749991
202,170,1175101086
170,170,1175264962
202,170,1175277986
170,170,1175311360
202,170,1175327183
170,170,1175333441
202,170,1175471714
203,170,1177422138
203,170,1177430472
204,170,1178812861
170,170,1178831145
108,170,1180288708
74,170,1180290154
170,170,1180356434
193,170,1185509212
113,170,1185625380
170,170,1203116683
170,170,1203161454
205,170,1203297447
4,170,1204985199
170,170,1205029853
205,170,1205069473
136,170,1209494300
4,170,1210332564
4,170,1210351730
4,170,1210412375
170,170,1210424175
206,170,1212497344
206,170,1212497583
206,170,1212497922
206,170,1212497959
206,170,1212497996
170,170,1212505639
206,170,1213003658
136,170,1214178461
170,170,1214226808
207,170,1217668737
207,170,1217668755
170,170,1217686701
208,170,1221569683
170,170,1221579147
205,170,1227148918
113,170,1228212341
4,170,1254725682
113,170,1254735170
170,170,1254753308
170,170,1254756235
4,170,1254766696
170,170,1254839079
56,170,1255004713
170,170,1255111204
209,170,1260232102
170,170,1260557789
56,170,1262276644
210,170,1268515516
4,170,1285767197
170,170,1286170618
4,170,1286174324
50,170,1308606764
170,170,1308667451
50,170,1336581888
170,170,1336665489
48,170,1372560379
4,59,1068753835
4,59,1068798900
59,59,1068821560
59,59,1068822016
4,59,1068843895
4,59,1068847632
4,59,1069340066
4,59,1070445859
1,59,1070447017
4,59,1071582863
4,59,1072769263
4,59,1073117361
4,59,1086949081
7,59,1114684760
7,59,1114723857
7,59,1114723857
59,59,1123945484
4,59,1167730539
193,59,1168894551
56,59,1311438845
21,59,1399395416
59,59,1443346322
4,211,1068802639
4,211,1068802639
4,60,1069124701
4,60,1074346721
4,60,1074346721
212,60,1317086491
60,60,1317121275
4,213,1069955677
4,213,1069955711
27,213,1098547819
78,78,1070019292
4,78,1070271423
78,78,1070871690
4,78,1070891615
4,78,1070900295
4,78,1072192864
58,78,1072218644
4,78,1072224307
4,78,1072274932
78,78,1072294811
4,78,1072478959
4,78,1073646535
4,78,1073758111
4,78,1074526152
4,78,1074530117
78,78,1074584717
4,78,1074589465
78,78,1074589829
78,78,1075035310
78,78,1078668776
78,78,1078829328
4,78,1080220004
4,78,1080220095
4,78,1080222691
78,78,1092059310
78,78,1092237012
78,78,1092905940
7,78,1093518465
78,78,1093947880
75,78,1094466873
7,78,1095297531
27,78,1095901278
27,78,1095937006
27,78,1096159817
27,78,1096205985
27,78,1096206738
4,78,1096323319
4,78,1096361313
27,78,1097260614
27,78,1097268193
4,78,1097391345
27,78,1097455080
27,78,1097455340
27,78,1097455422
4,78,1097473850
4,78,1097474375
81,78,1097553069
81,78,1097553093
78,78,1097570168
78,78,1097570242
78,78,1097570585
78,78,1097570823
81,78,1097644175
81,78,1097644727
78,78,1097758461
