1157	1191	6860	MED	MED
1157	1191	6880	MED	MED
1157	1191	6900	MED	MED
1157	1191	6920	MED	MED
1157	1191	6940	MED	MED
1157	1191	6960	MED	MED
1157	1191	6980	MED	MED
1157	1191	7000	MED	MED
1157	1191	7020	MED	MED
1157	1191	7040	MED	MED
1157	1191	7060	MED	MED
1157	1191	7080	MED	MED
1157	1191	7100	MED	MED
1157	1191	7120	MED	MED
1157	1191	7140	MED	MED
1157	1191	7160	MED	MED
1157	1191	7180	MED	MED
1157	1191	7200	MED	MED
1157	1191	7220	MED	MED
1157	1191	7240	MED	MED
1157	1191	7260	MED	MED
1157	1191	7280	MED	MED
1157	1191	7300	MED	MED
1157	1191	7320	MED	MED
1157	1191	7340	MED	MED
1157	1191	7420	MED	MED
1157	1191	7440	MED	MED
1157	1191	7460	MED	MED
1157	1191	7480	MED	MED
1157	1191	7500	MED	MED
1157	1191	7520	MED	MED
1157	1191	7540	MED	MED
1157	1191	7560	MED	MED
1157	1191	7580	MED	MED
1157	1191	7600	MED	MED
1157	1191	7620	MED	MED
1157	1191	7640	MED	MED
1157	1191	7660	MED	MED
1157	1191	7680	MED	MED
1157	1191	7700	MED	MED
1157	1191	7720	MED	MED
1157	1191	7740	MED	MED
1157	1191	7760	MED	MED
1157	1191	7780	MED	MED
1157	1191	7800	MED	MED
1157	1191	7820	MED	MED
1157	1191	7840	MED	MED
1157	1191	7860	MED	MED
1157	1191	7880	MED	MED
1157	1191	7900	MED	MED
1157	1191	7920	MED	MED
1157	1191	7940	MED	MED
1157	1191	7960	MED	MED
1098	1191	7980	ADM	MED
1098	1191	8000	ADM	MED
1157	1191	8000	MED	MED
1098	1157	8000	ADM	MED
1114	1191	8020	NUR	MED
1114	1191	8040	NUR	MED
1114	1191	8060	NUR	MED
1179	1191	8060	ADM	MED
1157	1168	8060	MED	MED
1098	1191	8080	ADM	MED
1098	1196	8080	ADM	NUR
1114	1191	8080	NUR	MED
1157	1168	8080	MED	MED
1152	1191	8100	MED	MED
1157	1191	8180	MED	MED
1152	1191	8200	MED	MED
1157	1191	8220	MED	MED
1152	1191	8220	MED	MED
1157	1191	8260	MED	MED
1152	1157	8300	MED	MED
1157	1191	8300	MED	MED
1152	1191	8300	MED	MED
1114	1152	8320	NUR	MED
1157	1191	8460	MED	MED
1152	1157	8480	MED	MED
1157	1191	8480	MED	MED
1157	1191	8500	MED	MED
1157	1191	8520	MED	MED
1157	1191	8560	MED	MED
1152	1191	8560	MED	MED
1193	1196	8760	NUR	NUR
1193	1196	8880	NUR	NUR
1193	1196	8900	NUR	NUR
1193	1196	8920	NUR	NUR
1114	1179	9060	NUR	ADM
1116	1179	9080	NUR	ADM
1114	1179	9080	NUR	ADM
1114	1179	9100	NUR	ADM
1179	1365	9140	ADM	PAT
1144	1157	9200	MED	MED
1152	1157	9200	MED	MED
1193	1196	9200	NUR	NUR
1152	1191	9220	MED	MED
1144	1191	9240	MED	MED
1144	1157	9240	MED	MED
1193	1196	9240	NUR	NUR
1152	1191	9240	MED	MED
1144	1191	9260	MED	MED
1144	1157	9260	MED	MED
1157	1191	9260	MED	MED
1152	1191	9260	MED	MED
1144	1157	9280	MED	MED
1193	1196	9280	NUR	NUR
1157	1191	9280	MED	MED
1152	1191	9280	MED	MED
1193	1365	9300	NUR	PAT
1144	1157	9300	MED	MED
1179	1320	9300	ADM	PAT
1152	1191	9300	MED	MED
1144	1157	9320	MED	MED
1179	1365	9320	ADM	PAT
1193	1365	9340	NUR	PAT
1114	1116	9340	NUR	NUR
1144	1157	9340	MED	MED
1193	1196	9340	NUR	NUR
1114	1191	9360	NUR	MED
1179	1191	9360	ADM	MED
1114	1191	9380	NUR	MED
1114	1191	9400	NUR	MED
1144	1157	9420	MED	MED
1179	1193	9420	ADM	NUR
1144	1157	9440	MED	MED
1144	1157	9460	MED	MED
1114	1191	9460	NUR	MED
1193	1196	9480	NUR	NUR
1179	1365	9480	ADM	PAT
1144	1157	9500	MED	MED
1193	1196	9500	NUR	NUR
1179	1365	9500	ADM	PAT
1144	1157	9520	MED	MED
1179	1365	9520	ADM	PAT
1179	1365	9540	ADM	PAT
1179	1365	9560	ADM	PAT
1144	1157	9580	MED	MED
1179	1365	9580	ADM	PAT
1179	1365	9600	ADM	PAT
1144	1157	9620	MED	MED
1152	1157	9620	MED	MED
1179	1365	9620	ADM	PAT
1144	1157	9640	MED	MED
1152	1157	9640	MED	MED
1179	1365	9640	ADM	PAT
1179	1365	9660	ADM	PAT
1179	1365	9680	ADM	PAT
1179	1365	9700	ADM	PAT
1179	1365	9720	ADM	PAT
1144	1157	9740	MED	MED
1193	1196	9740	NUR	NUR
1152	1191	9740	MED	MED
1179	1365	9740	ADM	PAT
1144	1157	9760	MED	MED
1193	1196	9760	NUR	NUR
1152	1191	9760	MED	MED
1179	1365	9760	ADM	PAT
1144	1157	9780	MED	MED
1152	1191	9780	MED	MED
1179	1365	9780	ADM	PAT
1144	1157	9800	MED	MED
1152	1191	9800	MED	MED
1179	1365	9800	ADM	PAT
1152	1191	9820	MED	MED
1179	1365	9820	ADM	PAT
1152	1191	9860	MED	MED
1152	1191	9880	MED	MED
1193	1196	9900	NUR	NUR
1152	1191	9900	MED	MED
1098	1191	9920	ADM	MED
1193	1196	9920	NUR	NUR
1152	1191	9920	MED	MED
1193	1196	9940	NUR	NUR
1152	1191	9940	MED	MED
1152	1191	9960	MED	MED
1179	1365	9960	ADM	PAT
1193	1196	9980	NUR	NUR
1179	1365	9980	ADM	PAT
1193	1196	10000	NUR	NUR
1152	1191	10000	MED	MED
1193	1196	10020	NUR	NUR
1152	1191	10020	MED	MED
1193	1196	10040	NUR	NUR
1152	1191	10040	MED	MED
1193	1196	10060	NUR	NUR
1193	1196	10080	NUR	NUR
1168	1191	10080	MED	MED
1193	1196	10100	NUR	NUR
1168	1191	10100	MED	MED
1193	1196	10120	NUR	NUR
1193	1196	10140	NUR	NUR
1157	1191	10140	MED	MED
1193	1196	10160	NUR	NUR
1193	1196	10180	NUR	NUR
1157	1191	10180	MED	MED
1193	1196	10200	NUR	NUR
1098	1114	10200	ADM	NUR
1157	1191	10200	MED	MED
1144	1191	10220	MED	MED
1144	1157	10220	MED	MED
1193	1196	10220	NUR	NUR
1144	1191	10240	MED	MED
1144	1191	10260	MED	MED
1144	1157	10260	MED	MED
1193	1196	10260	NUR	NUR
1144	1191	10280	MED	MED
1193	1196	10280	NUR	NUR
1157	1191	10280	MED	MED
1144	1191	10300	MED	MED
1193	1196	10320	NUR	NUR
1098	1114	10320	ADM	NUR
1144	1191	10340	MED	MED
1193	1196	10340	NUR	NUR
1144	1191	10360	MED	MED
1144	1191	10380	MED	MED
1144	1191	10400	MED	MED
1144	1157	10420	MED	MED
1144	1157	10460	MED	MED
1144	1191	10520	MED	MED
1144	1191	10540	MED	MED
1098	1193	10560	ADM	NUR
1144	1191	10560	MED	MED
1114	1193	10560	NUR	NUR
1098	1193	10580	ADM	NUR
1098	1114	10580	ADM	NUR
1114	1193	10580	NUR	NUR
1098	1157	10620	ADM	MED
1098	1193	10640	ADM	NUR
1193	1196	10660	NUR	NUR
1157	1191	10660	MED	MED
1157	1191	10680	MED	MED
1157	1191	10700	MED	MED
1157	1191	10720	MED	MED
1157	1191	10740	MED	MED
1157	1191	10760	MED	MED
1157	1191	10780	MED	MED
1157	1191	10800	MED	MED
1157	1191	10820	MED	MED
1157	1191	10840	MED	MED
1157	1191	10880	MED	MED
1157	1191	10900	MED	MED
1157	1191	10920	MED	MED
1193	1365	10940	NUR	PAT
1157	1191	10940	MED	MED
1157	1191	11000	MED	MED
1157	1191	11020	MED	MED
1157	1191	11040	MED	MED
1157	1193	11080	MED	NUR
1098	1191	11100	ADM	MED
1157	1363	11100	MED	PAT
1191	1193	11120	MED	NUR
1157	1374	11120	MED	PAT
1191	1193	11140	MED	NUR
1193	1196	11220	NUR	NUR
1157	1363	11320	MED	PAT
1168	1191	11320	MED	MED
1157	1363	11340	MED	PAT
1157	1363	11360	MED	PAT
1157	1363	11380	MED	PAT
1157	1363	11420	MED	PAT
1152	1191	11420	MED	MED
1152	1191	11440	MED	MED
1152	1191	11460	MED	MED
1152	1191	11480	MED	MED
1152	1191	11500	MED	MED
1157	1363	11520	MED	PAT
1152	1191	11520	MED	MED
1157	1363	11540	MED	PAT
1152	1191	11540	MED	MED
1152	1191	11560	MED	MED
1152	1191	11580	MED	MED
1152	1191	11600	MED	MED
1168	1191	11600	MED	MED
1152	1365	11620	MED	PAT
1152	1365	11640	MED	PAT
1157	1363	11660	MED	PAT
1152	1365	11660	MED	PAT
1157	1363	11680	MED	PAT
1152	1365	11680	MED	PAT
1152	1365	11700	MED	PAT
1157	1363	11720	MED	PAT
1152	1374	11720	MED	PAT
1152	1374	11740	MED	PAT
1157	1363	11760	MED	PAT
1152	1374	11760	MED	PAT
1152	1157	11780	MED	MED
1152	1374	11780	MED	PAT
1157	1363	11800	MED	PAT
1152	1374	11800	MED	PAT
1152	1374	11820	MED	PAT
1157	1363	11840	MED	PAT
1152	1374	11840	MED	PAT
1157	1363	11860	MED	PAT
1157	1363	11880	MED	PAT
1152	1374	11880	MED	PAT
1157	1363	11900	MED	PAT
1152	1374	11900	MED	PAT
1157	1363	11920	MED	PAT
1152	1374	11920	MED	PAT
1152	1374	11940	MED	PAT
1152	1374	11960	MED	PAT
1152	1374	11980	MED	PAT
1144	1159	11980	MED	MED
1152	1374	12000	MED	PAT
1144	1159	12000	MED	MED
1152	1374	12020	MED	PAT
1157	1363	12040	MED	PAT
1144	1191	12040	MED	MED
1152	1374	12040	MED	PAT
1157	1363	12060	MED	PAT
1144	1191	12060	MED	MED
1144	1191	12080	MED	MED
1152	1374	12080	MED	PAT
1144	1191	12100	MED	MED
1152	1374	12100	MED	PAT
1152	1374	12120	MED	PAT
1157	1363	12140	MED	PAT
1152	1374	12140	MED	PAT
1152	1374	12160	MED	PAT
1157	1363	12180	MED	PAT
1144	1191	12200	MED	MED
1152	1374	12200	MED	PAT
1152	1374	12220	MED	PAT
1152	1374	12240	MED	PAT
1157	1363	12260	MED	PAT
1152	1374	12260	MED	PAT
1157	1363	12280	MED	PAT
1152	1374	12280	MED	PAT
1157	1363	12300	MED	PAT
1152	1374	12300	MED	PAT
1157	1363	12320	MED	PAT
1152	1374	12320	MED	PAT
1144	1159	12320	MED	MED
1152	1374	12340	MED	PAT
1144	1191	12360	MED	MED
1193	1196	12360	NUR	NUR
1152	1374	12360	MED	PAT
1159	1191	12360	MED	MED
1144	1159	12360	MED	MED
1144	1191	12380	MED	MED
1152	1374	12380	MED	PAT
1144	1159	12380	MED	MED
1152	1374	12400	MED	PAT
1144	1159	12400	MED	MED
1152	1374	12420	MED	PAT
1116	1393	12420	NUR	PAT
1144	1159	12420	MED	MED
1152	1374	12440	MED	PAT
1116	1393	12440	NUR	PAT
1144	1159	12440	MED	MED
1179	1196	12460	ADM	NUR
1152	1374	12460	MED	PAT
1152	1374	12480	MED	PAT
1152	1374	12500	MED	PAT
1144	1365	12520	MED	PAT
1144	1157	12520	MED	MED
1152	1374	12520	MED	PAT
1144	1157	12540	MED	MED
1157	1363	12580	MED	PAT
1157	1374	12580	MED	PAT
1157	1363	12620	MED	PAT
1152	1374	12640	MED	PAT
1152	1374	12660	MED	PAT
1152	1374	12680	MED	PAT
1157	1159	12700	MED	MED
1152	1374	12700	MED	PAT
1157	1159	12720	MED	MED
1152	1374	12720	MED	PAT
1157	1159	12740	MED	MED
1157	1159	12760	MED	MED
1152	1374	12760	MED	PAT
1144	1168	12760	MED	MED
1157	1159	12780	MED	MED
1152	1374	12780	MED	PAT
1157	1159	12800	MED	MED
1152	1374	12800	MED	PAT
1152	1374	12840	MED	PAT
1152	1374	12860	MED	PAT
1190	1193	12880	NUR	NUR
1152	1374	12900	MED	PAT
1152	1374	12920	MED	PAT
1152	1374	12940	MED	PAT
1190	1193	13000	NUR	NUR
1144	1157	13040	MED	MED
1152	1374	13040	MED	PAT
1152	1374	13060	MED	PAT
1152	1374	13080	MED	PAT
1152	1374	13100	MED	PAT
1152	1374	13120	MED	PAT
1152	1374	13140	MED	PAT
1152	1374	13160	MED	PAT
1144	1159	13160	MED	MED
1179	1193	13180	ADM	NUR
1179	1193	13200	ADM	NUR
1152	1374	13200	MED	PAT
1179	1193	13220	ADM	NUR
1152	1374	13220	MED	PAT
1179	1193	13240	ADM	NUR
1152	1374	13240	MED	PAT
1179	1193	13260	ADM	NUR
1152	1374	13260	MED	PAT
1179	1193	13280	ADM	NUR
1157	1159	13300	MED	MED
1152	1365	13300	MED	PAT
1179	1190	13300	ADM	NUR
1152	1365	13320	MED	PAT
1193	1196	13340	NUR	NUR
1144	1159	13360	MED	MED
1193	1196	13400	NUR	NUR
1179	1190	13400	ADM	NUR
1179	1193	13460	ADM	NUR
1179	1193	13480	ADM	NUR
1116	1393	13480	NUR	PAT
1179	1193	13500	ADM	NUR
1179	1196	13520	ADM	NUR
1179	1196	13560	ADM	NUR
1116	1393	13560	NUR	PAT
1179	1196	13580	ADM	NUR
1179	1193	13580	ADM	NUR
1179	1196	13620	ADM	NUR
1098	1144	13640	ADM	MED
1179	1196	13640	ADM	NUR
1098	1159	13660	ADM	MED
1179	1193	13660	ADM	NUR
1098	1144	13680	ADM	MED
1179	1193	13680	ADM	NUR
1179	1196	13700	ADM	NUR
1179	1193	13700	ADM	NUR
1144	1159	13700	MED	MED
1179	1193	13720	ADM	NUR
1179	1193	13740	ADM	NUR
1179	1193	13760	ADM	NUR
1144	1159	13760	MED	MED
1179	1196	13780	ADM	NUR
1179	1193	13780	ADM	NUR
1116	1365	13780	NUR	PAT
1179	1196	13800	ADM	NUR
1116	1365	13800	NUR	PAT
1116	1365	13820	NUR	PAT
1152	1159	13840	MED	MED
1179	1193	13840	ADM	NUR
1116	1365	13840	NUR	PAT
1159	1191	13840	MED	MED
1179	1193	13860	ADM	NUR
1116	1365	13860	NUR	PAT
1179	1193	13880	ADM	NUR
1116	1365	13880	NUR	PAT
1179	1190	13880	ADM	NUR
1144	1159	13880	MED	MED
1179	1193	13900	ADM	NUR
1116	1365	13900	NUR	PAT
1144	1159	13900	MED	MED
1152	1191	13920	MED	MED
1179	1193	13920	ADM	NUR
1116	1365	13920	NUR	PAT
1179	1190	13920	ADM	NUR
1144	1159	13920	MED	MED
1152	1191	13940	MED	MED
1179	1193	13940	ADM	NUR
1179	1190	13940	ADM	NUR
1152	1191	13960	MED	MED
1179	1193	13960	ADM	NUR
1116	1365	13960	NUR	PAT
1152	1191	13980	MED	MED
1179	1193	13980	ADM	NUR
1152	1191	14000	MED	MED
1179	1193	14000	ADM	NUR
1179	1196	14020	ADM	NUR
1152	1191	14020	MED	MED
1152	1191	14040	MED	MED
1152	1191	14060	MED	MED
1152	1191	14080	MED	MED
1152	1159	14080	MED	MED
1159	1191	14080	MED	MED
1152	1157	14100	MED	MED
1152	1191	14100	MED	MED
1144	1152	14100	MED	MED
1159	1191	14100	MED	MED
1152	1157	14120	MED	MED
1157	1191	14120	MED	MED
1152	1191	14120	MED	MED
1159	1191	14120	MED	MED
1144	1191	14140	MED	MED
1152	1157	14140	MED	MED
1152	1191	14140	MED	MED
1144	1152	14140	MED	MED
1144	1191	14160	MED	MED
1152	1157	14160	MED	MED
1152	1191	14160	MED	MED
1144	1152	14160	MED	MED
1144	1191	14180	MED	MED
1144	1152	14180	MED	MED
1144	1191	14200	MED	MED
1152	1157	14200	MED	MED
1152	1191	14200	MED	MED
1144	1152	14200	MED	MED
1144	1191	14220	MED	MED
1152	1191	14220	MED	MED
1144	1191	14240	MED	MED
1152	1157	14240	MED	MED
1193	1196	14240	NUR	NUR
1152	1191	14240	MED	MED
1144	1191	14260	MED	MED
1144	1191	14280	MED	MED
1152	1157	14280	MED	MED
1152	1191	14280	MED	MED
1159	1191	14280	MED	MED
1152	1191	14300	MED	MED
1159	1191	14300	MED	MED
1159	1191	14340	MED	MED
1159	1191	14360	MED	MED
1144	1159	14360	MED	MED
1144	1152	14380	MED	MED
1152	1159	14380	MED	MED
1179	1190	14380	ADM	NUR
1144	1159	14380	MED	MED
1144	1191	14400	MED	MED
1144	1157	14400	MED	MED
1190	1191	14400	NUR	MED
1179	1196	14400	ADM	NUR
1157	1191	14400	MED	MED
1144	1152	14400	MED	MED
1152	1159	14400	MED	MED
1179	1193	14400	ADM	NUR
1159	1191	14400	MED	MED
1144	1191	14420	MED	MED
1144	1157	14420	MED	MED
1157	1191	14420	MED	MED
1152	1191	14420	MED	MED
1159	1191	14420	MED	MED
1157	1191	14440	MED	MED
1159	1191	14440	MED	MED
1144	1191	14460	MED	MED
1157	1191	14460	MED	MED
1159	1191	14460	MED	MED
1144	1191	14480	MED	MED
1157	1191	14480	MED	MED
1144	1191	14500	MED	MED
1157	1191	14500	MED	MED
1144	1159	14500	MED	MED
1144	1191	14520	MED	MED
1157	1191	14520	MED	MED
1159	1191	14520	MED	MED
1144	1159	14520	MED	MED
1144	1191	14540	MED	MED
1157	1191	14540	MED	MED
1159	1191	14540	MED	MED
1144	1157	14560	MED	MED
1159	1191	14560	MED	MED
1144	1157	14580	MED	MED
1193	1196	14580	NUR	NUR
1159	1191	14580	MED	MED
1144	1157	14600	MED	MED
1144	1191	14720	MED	MED
1157	1191	14720	MED	MED
1159	1191	14720	MED	MED
1144	1191	14740	MED	MED
1157	1191	14740	MED	MED
