11 12 9
11 15 9
3 4 9
3 6 9
3 12 9
3 15 9
4 6 9
4 12 9
4 15 9
6 12 9
6 15 9
12 15 9
